,FILEID,STUSAB,SUMLEV,GEOVAR,GEOCOMP,CHARITER,CIFSN_x,LOGRECNO,GEOID,GEOCODE,REGION,DIVISION,STATE,STATENS,COUNTY,COUNTYCC,COUNTYNS,COUSUB,COUSUBCC,COUSUBNS,SUBMCD,SUBMCDCC,SUBMCDNS,ESTATE,ESTATECC,ESTATENS,CONCIT,CONCITCC,CONCITNS,PLACE,PLACECC,PLACENS,TRACT,BLKGRP,BLOCK,AIANHH,AIHHTLI,AIANHHFP,AIANHHCC,AIANHHNS,AITS,AITSFP,AITSCC,AITSNS,TTRACT,TBLKGRP,ANRC,ANRCCC,ANRCNS,CBSA,MEMI,CSA,METDIV,NECTA,NMEMI,CNECTA,NECTADIV,CBSAPCI,NECTAPCI,UA,UATYPE,UR,CD116,CD118,CD119,CD120,CD121,SLDU18,SLDU22,SLDU24,SLDU26,SLDU28,SLDL18,SLDL22,SLDL24,SLDL26,SLDL28,VTD,VTDI,ZCTA,SDELM,SDSEC,SDUNI,PUMA,AREALAND,AREAWATR,BASENAME,NAME,FUNCSTAT,GCUNI,POP100,HU100,INTPTLAT,INTPTLON,LSADC,PARTFLAG,UGA,CIFSN_y,P0010001,P0010002,P0010003,P0010004,P0010005,P0010006,P0010007,P0010008,P0010009,P0010010,P0010011,P0010012,P0010013,P0010014,P0010015,P0010016,P0010017,P0010018,P0010019,P0010020,P0010021,P0010022,P0010023,P0010024,P0010025,P0010026,P0010027,P0010028,P0010029,P0010030,P0010031,P0010032,P0010033,P0010034,P0010035,P0010036,P0010037,P0010038,P0010039,P0010040,P0010041,P0010042,P0010043,P0010044,P0010045,P0010046,P0010047,P0010048,P0010049,P0010050,P0010051,P0010052,P0010053,P0010054,P0010055,P0010056,P0010057,P0010058,P0010059,P0010060,P0010061,P0010062,P0010063,P0010064,P0010065,P0010066,P0010067,P0010068,P0010069,P0010070,P0010071,P0020001,P0020002,P0020003,P0020004,P0020005,P0020006,P0020007,P0020008,P0020009,P0020010,P0020011,P0020012,P0020013,P0020014,P0020015,P0020016,P0020017,P0020018,P0020019,P0020020,P0020021,P0020022,P0020023,P0020024,P0020025,P0020026,P0020027,P0020028,P0020029,P0020030,P0020031,P0020032,P0020033,P0020034,P0020035,P0020036,P0020037,P0020038,P0020039,P0020040,P0020041,P0020042,P0020043,P0020044,P0020045,P0020046,P0020047,P0020048,P0020049,P0020050,P0020051,P0020052,P0020053,P0020054,P0020055,P0020056,P0020057,P0020058,P0020059,P0020060,P0020061,P0020062,P0020063,P0020064,P0020065,P0020066,P0020067,P0020068,P0020069,P0020070,P0020071,P0020072,P0020073,CIFSN_x.1,P0030001,P0030002,P0030003,P0030004,P0030005,P0030006,P0030007,P0030008,P0030009,P0030010,P0030011,P0030012,P0030013,P0030014,P0030015,P0030016,P0030017,P0030018,P0030019,P0030020,P0030021,P0030022,P0030023,P0030024,P0030025,P0030026,P0030027,P0030028,P0030029,P0030030,P0030031,P0030032,P0030033,P0030034,P0030035,P0030036,P0030037,P0030038,P0030039,P0030040,P0030041,P0030042,P0030043,P0030044,P0030045,P0030046,P0030047,P0030048,P0030049,P0030050,P0030051,P0030052,P0030053,P0030054,P0030055,P0030056,P0030057,P0030058,P0030059,P0030060,P0030061,P0030062,P0030063,P0030064,P0030065,P0030066,P0030067,P0030068,P0030069,P0030070,P0030071,P0040001,P0040002,P0040003,P0040004,P0040005,P0040006,P0040007,P0040008,P0040009,P0040010,P0040011,P0040012,P0040013,P0040014,P0040015,P0040016,P0040017,P0040018,P0040019,P0040020,P0040021,P0040022,P0040023,P0040024,P0040025,P0040026,P0040027,P0040028,P0040029,P0040030,P0040031,P0040032,P0040033,P0040034,P0040035,P0040036,P0040037,P0040038,P0040039,P0040040,P0040041,P0040042,P0040043,P0040044,P0040045,P0040046,P0040047,P0040048,P0040049,P0040050,P0040051,P0040052,P0040053,P0040054,P0040055,P0040056,P0040057,P0040058,P0040059,P0040060,P0040061,P0040062,P0040063,P0040064,P0040065,P0040066,P0040067,P0040068,P0040069,P0040070,P0040071,P0040072,P0040073,H0010001,H0010002,H0010003,CIFSN_y.1,P0050001,P0050002,P0050003,P0050004,P0050005,P0050006,P0050007,P0050008,P0050009,P0050010
747,PLST,NY,60,0,0,0,0,749,0600000US3607741531,3607741531,1,2,36,1779796,77.0,H1,974137.0,41531.0,T1,979133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36580.0,2.0,999.0,99999.0,99999.0,9.0,999.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,108906709,307363,Laurens,Laurens town,A,,2311,1203,42.5357047,-75.1180791,43,,,1,2311,2166,2067,29,4,15,0,51,145,133,10,46,5,0,67,0,0,0,2,0,0,3,0,0,0,11,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2311,76,2235,2113,2046,22,4,15,0,26,122,113,10,46,5,0,49,0,0,0,2,0,0,1,0,0,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1852,1765,1699,14,4,12,0,36,87,78,0,32,2,0,41,0,0,0,2,0,0,1,0,0,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1852,44,1808,1732,1689,11,4,12,0,16,76,67,0,32,2,0,30,0,0,0,2,0,0,1,0,0,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1203,1010,193,3,7,0,0,0,0,0,7,0,0,7
748,PLST,NY,60,0,0,0,0,750,0600000US3607745920,3607745920,1,2,36,1779796,77.0,H1,974137.0,45920.0,T1,979203.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36580.0,2.0,999.0,99999.0,99999.0,9.0,999.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,135731520,348936,Maryland,Maryland town,A,,1760,1017,42.5509635,-74.8659567,43,,,1,1760,1681,1647,21,1,3,0,9,79,73,10,21,7,1,32,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1760,45,1715,1654,1629,21,1,3,0,0,61,60,9,21,7,1,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1449,1399,1372,19,1,3,0,4,50,47,1,17,3,0,25,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1449,29,1420,1383,1360,19,1,3,0,0,37,36,1,17,3,0,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1017,772,245,3,3,0,0,0,0,0,3,0,0,3
749,PLST,NY,60,0,0,0,0,751,0600000US3607746910,3607746910,1,2,36,1779796,77.0,H1,974137.0,46910.0,T1,979214.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36580.0,2.0,999.0,99999.0,99999.0,9.0,999.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,164034676,961267,Middlefield,Middlefield town,A,,1882,1168,42.697001799999995,-74.8559848,43,,,1,1882,1800,1715,7,0,73,0,5,82,80,6,27,14,0,32,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1882,36,1846,1774,1699,7,0,68,0,0,72,72,6,27,14,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1575,1515,1447,7,0,56,0,5,60,60,1,26,2,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1575,26,1549,1495,1434,7,0,54,0,0,54,54,1,26,2,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1168,837,331,3,24,0,0,0,0,0,24,0,0,24
750,PLST,NY,60,0,0,0,0,752,0600000US3607747240,3607747240,1,2,36,1779796,77.0,H1,974137.0,47240.0,T1,979219.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36580.0,2.0,999.0,99999.0,99999.0,9.0,999.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,119451936,2666991,Milford,Milford town,A,,2827,1631,42.5460909,-74.9791255,43,,,1,2827,2679,2565,63,6,23,2,20,148,140,16,27,13,1,79,0,0,0,2,0,0,1,0,0,1,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2827,81,2746,2640,2554,54,6,21,2,3,106,101,16,27,13,1,40,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,2318,2214,2126,42,6,22,2,16,104,97,5,22,10,1,55,0,0,0,2,0,0,1,0,0,1,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2318,54,2264,2192,2120,40,6,21,2,3,72,68,5,22,10,1,26,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1631,1225,406,3,81,41,0,0,0,41,40,0,0,40
751,PLST,NY,60,0,0,0,0,753,0600000US3607748494,3607748494,1,2,36,1779796,77.0,H1,974137.0,48494.0,T1,979239.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36580.0,2.0,999.0,99999.0,99999.0,9.0,999.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,101183190,327556,Morris,Morris town,A,,1735,909,42.542838,-75.264074,43,,,1,1735,1665,1632,6,1,14,0,12,70,60,8,23,6,0,23,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1735,51,1684,1631,1601,6,1,14,0,9,53,49,8,20,6,0,15,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1406,1350,1328,6,1,4,0,11,56,46,1,23,2,0,20,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1406,36,1370,1328,1309,6,1,4,0,8,42,38,1,20,2,0,15,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,909,732,177,3,12,0,0,0,0,0,12,0,0,12
752,PLST,NY,60,0,0,0,0,754,0600000US3607750485,3607750485,1,2,36,1779796,77.0,H1,974137.0,50485.0,T1,979268.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36580.0,2.0,999.0,99999.0,99999.0,9.0,999.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,114898635,780550,New Lisbon,New Lisbon town,A,,1084,616,42.6245352,-75.1335026,43,,,1,1084,1018,999,5,2,4,0,8,66,62,5,21,7,0,25,1,0,0,1,0,0,0,0,0,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1084,39,1045,998,983,5,2,4,0,4,47,44,5,21,7,0,11,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,885,828,816,0,2,3,0,7,57,55,1,20,7,0,24,1,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,885,33,852,813,805,0,2,3,0,3,39,38,1,20,7,0,10,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616,469,147,3,0,0,0,0,0,0,0,0,0,0
753,PLST,NY,60,0,0,0,0,755,0600000US3607754881,3607754881,1,2,36,1779796,77.0,H1,974137.0,54881.0,C5,979309.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36580.0,2.0,999.0,99999.0,99999.0,9.0,999.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,11295615,9943,Oneonta,Oneonta city,F,,13079,4880,42.4548184,-75.0668843,25,,,1,13079,12287,10767,724,51,362,5,378,792,735,176,118,103,5,270,10,4,0,27,0,0,4,1,13,4,45,24,2,0,5,0,0,3,2,5,0,1,0,1,1,1,0,0,0,0,0,5,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,7,3,4,0,0,0,0,0,0,13079,1060,12019,11472,10337,672,48,360,1,54,547,511,163,114,103,5,88,7,4,0,12,0,0,1,0,12,2,28,18,2,0,3,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,3,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,5,3,2,0,0,0,0,0,0,2,11724,11150,9801,644,50,321,5,329,574,548,122,102,74,5,193,9,4,0,20,0,0,1,1,13,4,18,7,2,0,3,0,0,2,0,2,0,0,0,0,1,1,0,0,0,0,0,3,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,5,1,4,0,0,0,0,0,0,11724,889,10835,10422,9411,602,47,319,1,42,413,395,120,102,74,5,63,6,4,0,7,0,0,0,0,12,2,14,6,2,0,3,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,4880,4031,849,3,4846,144,0,14,130,0,4702,4537,0,165
754,PLST,NY,60,0,0,0,0,756,0600000US3607754892,3607754892,1,2,36,1779796,77.0,H1,974137.0,54892.0,T1,979310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36580.0,2.0,999.0,99999.0,99999.0,9.0,999.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,85245342,648532,Oneonta,Oneonta town,A,,5065,2210,42.4251143,-75.0999186,43,,,1,5065,4780,4342,227,14,92,2,103,285,271,57,43,32,1,134,0,0,0,3,0,0,0,0,0,1,11,6,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5065,261,4804,4603,4260,220,11,92,2,18,201,191,51,43,32,1,63,0,0,0,1,0,0,0,0,0,0,8,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,4157,3971,3610,182,14,68,2,95,186,177,23,36,16,1,97,0,0,0,3,0,0,0,0,0,1,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4157,199,3958,3829,3555,176,11,68,2,17,129,123,20,36,16,1,49,0,0,0,1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2210,2022,188,3,468,0,0,0,0,0,468,0,0,468
755,PLST,NY,60,0,0,0,0,757,0600000US3607755629,3607755629,1,2,36,1779796,77.0,H1,974137.0,55629.0,T1,979327.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36580.0,2.0,999.0,99999.0,99999.0,9.0,999.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,118188960,195723,Otego,Otego town,A,,2756,1411,42.4559959,-75.1919372,43,,,1,2756,2566,2487,19,9,25,0,26,190,176,15,69,18,0,66,2,1,0,3,0,0,0,2,0,0,13,6,1,0,0,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2756,96,2660,2509,2448,18,9,24,0,10,151,146,15,69,18,0,40,0,1,0,1,0,0,0,2,0,0,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2248,2132,2063,18,9,24,0,18,116,109,1,48,15,0,41,2,0,0,2,0,0,0,0,0,0,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2248,47,2201,2105,2046,18,9,23,0,9,96,92,1,48,15,0,28,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1411,1188,223,3,27,0,0,0,0,0,27,0,0,27
756,PLST,NY,60,0,0,0,0,758,0600000US3607755695,3607755695,1,2,36,1779796,77.0,H1,974137.0,55695.0,T1,979329.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36580.0,2.0,999.0,99999.0,99999.0,9.0,999.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,139574442,13368727,Otsego,Otsego town,A,,3641,2346,42.7592222,-74.9632005,43,,,1,3641,3450,3251,49,3,112,0,35,191,185,9,50,26,1,96,0,1,0,1,0,0,0,0,1,0,5,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3641,133,3508,3386,3214,47,1,112,0,12,122,121,9,48,26,1,36,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3106,2964,2790,49,3,94,0,28,142,139,0,38,18,1,79,0,1,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3106,104,3002,2914,2767,47,1,94,0,5,88,87,0,37,18,1,30,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2346,1689,657,3,204,156,0,0,156,0,48,41,0,7
757,PLST,NY,60,0,0,0,0,759,0600000US3607758343,3607758343,1,2,36,1779796,77.0,H1,974137.0,58343.0,T1,979371.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36580.0,2.0,999.0,99999.0,99999.0,9.0,999.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,98359936,300036,Pittsfield,Pittsfield town,A,,1312,664,42.6137081,-75.2714819,43,,,1,1312,1276,1266,4,1,1,0,4,36,34,2,16,1,0,13,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1312,18,1294,1263,1257,3,1,1,0,1,31,30,2,16,1,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,996,970,962,4,1,0,0,3,26,25,1,13,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,996,11,985,962,958,3,1,0,0,0,23,23,1,13,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664,517,147,3,0,0,0,0,0,0,0,0,0,0
758,PLST,NY,60,0,0,0,0,760,0600000US3607758420,3607758420,1,2,36,1779796,77.0,H1,974137.0,58420.0,T1,979374.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36580.0,2.0,999.0,99999.0,99999.0,9.0,999.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,76421235,0,Plainfield,Plainfield town,A,,922,421,42.8284044,-75.1947032,43,,,1,922,894,884,6,0,3,1,0,28,28,2,9,1,0,14,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,922,12,910,890,880,6,0,3,1,0,20,20,1,9,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,716,697,688,6,0,2,1,0,19,19,2,8,1,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716,9,707,695,686,6,0,2,1,0,12,12,1,8,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,371,50,3,0,0,0,0,0,0,0,0,0,0
759,PLST,NY,60,0,0,0,0,761,0600000US3607761467,3607761467,1,2,36,1779796,77.0,H1,974137.0,61467.0,T1,979417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36580.0,2.0,999.0,99999.0,99999.0,9.0,999.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,79921675,4139033,Richfield,Richfield town,A,,2065,1330,42.8513187,-75.04769040000001,43,,,1,2065,1968,1922,13,9,12,0,12,97,91,9,38,0,2,39,0,0,0,3,0,0,0,0,0,0,5,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2065,39,2026,1947,1910,13,9,12,0,3,79,75,5,38,0,2,27,0,0,0,3,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1653,1596,1559,10,9,12,0,6,57,54,0,28,0,0,25,0,0,0,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1653,12,1641,1592,1558,10,9,12,0,3,49,46,0,28,0,0,17,0,0,0,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1330,928,402,3,0,0,0,0,0,0,0,0,0,0
760,PLST,NY,60,0,0,0,0,762,0600000US3607763638,3607763638,1,2,36,1779796,77.0,H1,974137.0,63638.0,T1,979434.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36580.0,2.0,999.0,99999.0,99999.0,9.0,999.0,99999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,86524439,269980,Roseboom,Roseboom town,A,,690,445,42.7263585,-74.71110809999999,43,,,1,690,672,665,3,3,1,0,0,18,17,4,6,2,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690,9,681,665,658,3,3,1,0,0,16,15,4,6,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,557,546,540,2,3,1,0,0,11,11,1,4,2,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557,8,549,539,533,2,3,1,0,0,10,10,1,4,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445,305,140,3,0,0,0,0,0,0,0,0,0,0
